nombre,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
vitinha,"FW,MF",2000,25,16,1328,2,3,2,0,38,19,71,2024-2025,serie-a
dušan vlahović,FW,2000,29,21,1784,10,4,3,0,27,22,117,2024-2025,serie-a
vanja vlahović,"FW,MF",2004,3,0,60,0,0,0,0,0,0,5,2024-2025,serie-a
nikola vlašić,"MF,FW",1997,30,23,2117,5,4,0,0,53,94,110,2024-2025,serie-a
alessandro vogliacco,DF,1998,12,8,715,2,0,3,0,9,26,2,2024-2025,serie-a
alessandro vogliacco,DF,1998,10,10,772,0,0,2,0,2,21,0,2024-2025,serie-a
mërgim vojvoda,DF,1995,17,12,1105,0,0,4,0,18,64,34,2024-2025,serie-a
mërgim vojvoda,DF,1995,11,8,717,1,2,2,0,16,43,40,2024-2025,serie-a
stefan de vrij,DF,1992,25,17,1636,3,0,2,0,11,76,5,2024-2025,serie-a
kyle walker,DF,1990,11,7,659,0,0,1,0,11,32,19,2024-2025,serie-a
sebastian walukiewicz,DF,2000,29,20,1661,0,0,6,0,25,80,31,2024-2025,serie-a
sebastian walukiewicz,DF,2000,2,2,180,0,0,0,0,2,8,3,2024-2025,serie-a
timothy weah,"DF,FW",2000,30,18,1638,5,2,4,0,45,56,120,2024-2025,serie-a
mateusz wieteska,DF,1997,5,1,184,0,0,1,0,1,5,0,2024-2025,serie-a
john yeboah,"FW,MF",2000,33,11,1226,1,1,6,0,50,42,88,2024-2025,serie-a
kenan yıldız,"FW,MF",2005,35,28,2402,7,4,2,1,115,121,223,2024-2025,serie-a
mattia zaccagni,FW,1995,34,33,2686,8,6,10,0,91,114,264,2024-2025,serie-a
nicola zalewski,"DF,FW",2002,12,4,533,0,0,0,0,31,17,54,2024-2025,serie-a
nicola zalewski,"DF,MF",2002,11,4,435,1,1,4,0,29,18,47,2024-2025,serie-a
andre-frank zambo anguissa,MF,1995,35,32,2852,6,4,5,0,24,144,119,2024-2025,serie-a
francesco zampano,DF,1993,24,17,1639,1,2,5,0,42,41,85,2024-2025,serie-a
nicolò zaniolo,FW,1999,9,4,343,0,0,2,1,8,5,20,2024-2025,serie-a
nicolò zaniolo,"FW,MF",1999,14,0,356,2,2,4,0,7,13,33,2024-2025,serie-a
alessandro zanoli,"FW,DF",2000,31,19,1711,1,0,3,0,65,27,90,2024-2025,serie-a
duván zapata,FW,1991,7,7,587,3,0,1,0,6,7,36,2024-2025,serie-a
gabriele zappa,DF,1999,37,35,3060,2,0,4,0,57,146,82,2024-2025,serie-a
davide zappacosta,DF,1992,30,26,2067,4,2,3,0,67,107,139,2024-2025,serie-a
oier zarraga,MF,1999,22,9,896,1,0,0,0,7,28,23,2024-2025,serie-a
jordan zemura,DF,1999,23,13,1415,1,2,2,0,25,42,76,2024-2025,serie-a
alessio zerbin,DF,1999,18,17,1518,1,1,4,0,53,54,70,2024-2025,serie-a
alessio zerbin,"FW,DF",1999,2,0,2,0,0,0,0,0,0,0,2024-2025,serie-a
kevin zeroli,MF,2005,8,4,395,0,1,0,0,2,5,8,2024-2025,serie-a
kevin zeroli,MF,2005,1,0,12,0,0,0,0,1,2,3,2024-2025,serie-a
piotr zieliński,MF,1994,26,8,980,2,2,0,0,26,65,24,2024-2025,serie-a
nadir zortea,"DF,MF",1999,35,33,2713,6,2,2,0,69,63,144,2024-2025,serie-a
szymon żurkowski,MF,1997,5,0,106,0,0,0,0,1,1,3,2024-2025,serie-a
milan đurić,FW,1990,18,13,1270,4,1,3,0,2,21,30,2024-2025,serie-a
milan đurić,FW,1990,9,3,268,1,0,1,0,0,7,6,2024-2025,serie-a
