nombre,club_actual,altura,valor,temporada,liga
danilo cataldi,SS Lazio,1.8,5500000.0,2023-2024,Serie-A
mattéo guendouzi,SS Lazio,1.85,25000000.0,2023-2024,Serie-A
toma bašić,SS Lazio,1.9,2800000.0,2023-2024,Serie-A
matías vecino,SS Lazio,1.87,2500000.0,2023-2024,Serie-A
larsson coulibaly,Without Club,1.8,50000.0,2023-2024,Serie-A
manuel lazzari,SS Lazio,1.74,4000000.0,2023-2024,Serie-A
daichi kamada,Crystal Palace,1.8,18000000.0,2023-2024,Serie-A
luis alberto,Al-Duhail SC,1.83,11000000.0,2023-2024,Serie-A
andré anderson,Without Club,1.8,400000.0,2023-2024,Serie-A
luca napolitano,FC Matera,1.71,50000.0,2023-2024,Serie-A
mattia zaccagni,SS Lazio,1.77,20000000.0,2023-2024,Serie-A
saná fernandes,SS Lazio,1.65,800000.0,2023-2024,Serie-A
gustav isaksen,SS Lazio,1.81,12000000.0,2023-2024,Serie-A
felipe anderson,Sociedade Esportiva Palmeiras,1.75,8000000.0,2023-2024,Serie-A
pedro,SS Lazio,1.67,1000000.0,2023-2024,Serie-A
diego gonzález,Atlas Guadalajara,1.77,1000000.0,2023-2024,Serie-A
cristiano lombardi,nan,1.8,100000.0,2023-2024,Serie-A
taty castellanos,SS Lazio,1.78,15000000.0,2023-2024,Serie-A
ciro immobile,Bologna FC 1909,1.85,4000000.0,2023-2024,Serie-A
josep martínez,Inter Milan,1.91,8000000.0,2023-2024,Serie-A
nicola leali,Genoa CFC,1.93,600000.0,2023-2024,Serie-A
franz stolz,FC Rapid 1923,1.93,200000.0,2023-2024,Serie-A
simone calvani,FC Genua Weitere,1.89,150000.0,2023-2024,Serie-A
daniele sommariva,Genoa CFC,1.85,100000.0,2023-2024,Serie-A
radu drăgușin,Tottenham Hotspur,1.91,25000000.0,2023-2024,Serie-A
koni de winter,Genoa CFC,1.91,12000000.0,2023-2024,Serie-A
johan vásquez,Genoa CFC,1.85,10000000.0,2023-2024,Serie-A
alan matturro,Levante UD,1.89,4000000.0,2023-2024,Serie-A
mattia bani,Genoa CFC,1.88,2500000.0,2023-2024,Serie-A
giorgio cittadini,Atalanta U23,1.93,2400000.0,2023-2024,Serie-A
alessandro vogliacco,Genoa CFC,1.86,2000000.0,2023-2024,Serie-A
davide biraschi,Frosinone Calcio,1.82,900000.0,2023-2024,Serie-A
faroukou cissé,Without Club,1.87,200000.0,2023-2024,Serie-A
tommaso pittino,Mantova 1911,1.89,150000.0,2023-2024,Serie-A
djed spence,Tottenham Hotspur,1.84,8000000.0,2023-2024,Serie-A
aarón martín,Genoa CFC,1.78,5000000.0,2023-2024,Serie-A
ridgeciano haps,Venezia FC,1.75,900000.0,2023-2024,Serie-A
silvan hefti,Hamburger SV,1.83,2500000.0,2023-2024,Serie-A
stefano sabelli,Genoa CFC,1.76,1500000.0,2023-2024,Serie-A
emil bohinen,Genoa CFC,1.89,1800000.0,2023-2024,Serie-A
filip jagiello,Lech Poznan,1.79,1100000.0,2023-2024,Serie-A
milan badelj,Without Club,1.86,800000.0,2023-2024,Serie-A
morten frendrup,Genoa CFC,1.78,15000000.0,2023-2024,Serie-A
berkan kutlu,Galatasaray,1.86,3800000.0,2023-2024,Serie-A
morten thorsby,Genoa CFC,1.88,3000000.0,2023-2024,Serie-A
pablo galdames,CA Independiente,1.76,1500000.0,2023-2024,Serie-A
filippo melegoni,Carrarese Calcio 1908,1.86,1200000.0,2023-2024,Serie-A
kevin strootman,nan,1.86,800000.0,2023-2024,Serie-A
léandre kuavita,Standard Liège,1.8,400000.0,2023-2024,Serie-A
riccardo arboscello,Genoa U20,,200000.0,2023-2024,Serie-A
ruslan malinovskyi,Genoa CFC,1.81,8000000.0,2023-2024,Serie-A
mattia aramu,Genoa CFC,1.8,1300000.0,2023-2024,Serie-A
christos papadopoulos,Genoa CFC,1.88,800000.0,2023-2024,Serie-A
junior messias,Genoa CFC,1.74,2500000.0,2023-2024,Serie-A
seydou fini,Genoa CFC,1.78,1000000.0,2023-2024,Serie-A
albert gudmundsson,ACF Fiorentina,1.77,30000000.0,2023-2024,Serie-A
mateo retegui,Al-Qadsiah FC,1.86,16000000.0,2023-2024,Serie-A
vitinha,Genoa CFC,1.78,14000000.0,2023-2024,Serie-A
david ankeye,Genoa CFC,1.91,2000000.0,2023-2024,Serie-A
caleb ekuban,Genoa CFC,1.82,1500000.0,2023-2024,Serie-A
george pușcaș,Bodrum FK,1.88,1500000.0,2023-2024,Serie-A
massimo coda,UC Sampdoria,1.84,1000000.0,2023-2024,Serie-A
yoan bornosuzov,CSKA Sofia,1.95,100000.0,2023-2024,Serie-A
maduka okoye,Udinese Calcio,1.98,4000000.0,2023-2024,Serie-A
marco silvestri,Without Club,1.91,1000000.0,2023-2024,Serie-A
daniele padelli,Udinese Calcio,1.91,150000.0,2023-2024,Serie-A
federico mosca,Udinese Primavera,1.92,100000.0,2023-2024,Serie-A
edoardo piana,SS Monopoli 1966,1.98,25000.0,2023-2024,Serie-A
joel malusà,Udinese Primavera,,,2023-2024,Serie-A
nehuén pérez,FC Porto,1.86,13000000.0,2023-2024,Serie-A
jaka bijol,Leeds United,1.9,10000000.0,2023-2024,Serie-A
thomas kristensen,Udinese Calcio,1.98,4500000.0,2023-2024,Serie-A
enzo ebosse,Hellas Verona,1.85,2500000.0,2023-2024,Serie-A
lautaro giannetti,Udinese Calcio,1.85,2500000.0,2023-2024,Serie-A
adam masina,Torino FC,1.91,1500000.0,2023-2024,Serie-A
matteo palma,Udinese Calcio,1.94,1000000.0,2023-2024,Serie-A
christian kabasele,Udinese Calcio,1.87,1000000.0,2023-2024,Serie-A
antonio tikvic,Watford FC,1.95,700000.0,2023-2024,Serie-A
axel guessand,Kristiansund BK,1.92,500000.0,2023-2024,Serie-A
james abankwah,Watford FC,1.88,300000.0,2023-2024,Serie-A
samuel john nwachukwu,Hellas Verona Primavera,1.91,150000.0,2023-2024,Serie-A
jordan zemura,Udinese Calcio,1.73,5000000.0,2023-2024,Serie-A
hassane kamara,Udinese Calcio,1.7,4500000.0,2023-2024,Serie-A
festy ebosele,Basaksehir FK,1.8,6000000.0,2023-2024,Serie-A
kingsley ehizibue,Udinese Calcio,1.89,2200000.0,2023-2024,Serie-A
joão ferreira,Watford FC,1.85,2000000.0,2023-2024,Serie-A
walace,Cruzeiro Esporte Clube,1.88,6000000.0,2023-2024,Serie-A
étienne camara,Royal Charleroi SC,1.91,1500000.0,2023-2024,Serie-A
sandi lovrić,Udinese Calcio,1.8,8000000.0,2023-2024,Serie-A
martín payero,Udinese Calcio,1.82,4500000.0,2023-2024,Serie-A
oier zarraga,Udinese Calcio,1.75,2000000.0,2023-2024,Serie-A
roberto pereyra,AEK Athens,1.82,2000000.0,2023-2024,Serie-A
domingos quina,Pafos FC,1.73,1500000.0,2023-2024,Serie-A
marco ballarini,Udinese Calcio,1.86,75000.0,2023-2024,Serie-A
bor zunec,UIC Flames (University of Illinois at Chicago),,10000.0,2023-2024,Serie-A
lazar samardžić,Atalanta BC,1.84,20000000.0,2023-2024,Serie-A
simone pafundi,Udinese Calcio,1.66,10000000.0,2023-2024,Serie-A
david pejičić,Udinese Calcio,,1000000.0,2023-2024,Serie-A
marley aké,Yverdon Sport FC,1.78,1600000.0,2023-2024,Serie-A
florian thauvin,Udinese Calcio,1.81,3000000.0,2023-2024,Serie-A
beto,Everton FC,1.94,20000000.0,2023-2024,Serie-A
lorenzo lucca,SSC Napoli,2.01,12000000.0,2023-2024,Serie-A
brenner,Udinese Calcio,1.75,7000000.0,2023-2024,Serie-A
keinan davis,Udinese Calcio,1.89,3000000.0,2023-2024,Serie-A
isaac success,Without Club,1.82,2500000.0,2023-2024,Serie-A
gerard deulofeu,Without Club,1.77,1000000.0,2023-2024,Serie-A
vivaldo semedo,Watford FC,1.92,500000.0,2023-2024,Serie-A
sekou diawara,Udinese Calcio Weitere,1.87,250000.0,2023-2024,Serie-A
michele di gregorio,Juventus FC,1.87,18000000.0,2023-2024,Serie-A
alessandro sorrentino,AC Monza,1.9,800000.0,2023-2024,Serie-A
stefano gori,Without Club,1.85,500000.0,2023-2024,Serie-A
eugenio lamanna,Without Club,1.87,100000.0,2023-2024,Serie-A
andrea mazza,AC Monza,1.9,75000.0,2023-2024,Serie-A
andrea carboni,AC Monza,1.87,4000000.0,2023-2024,Serie-A
pablo marí,ACF Fiorentina,1.93,3500000.0,2023-2024,Serie-A
armando izzo,AC Monza,1.83,2500000.0,2023-2024,Serie-A
giorgio cittadini,Atalanta U23,1.93,2400000.0,2023-2024,Serie-A
luca caldirola,Without Club,1.86,1300000.0,2023-2024,Serie-A
davide bettella,Without Club,1.85,1000000.0,2023-2024,Serie-A
danilo d'ambrosio,Without Club,1.8,1000000.0,2023-2024,Serie-A
georgios kyriakopoulos,Panathinaikos FC,1.86,3500000.0,2023-2024,Serie-A
franco carboni,FC Empoli,1.9,900000.0,2023-2024,Serie-A
samuele birindelli,AC Monza,1.76,3500000.0,2023-2024,Serie-A
pedro pereira,Without Club,1.85,1500000.0,2023-2024,Serie-A
giulio donati,Without Club,1.78,300000.0,2023-2024,Serie-A
leonardo colombo,AC Monza,1.75,250000.0,2023-2024,Serie-A
matteo pessina,AC Monza,1.87,15000000.0,2023-2024,Serie-A
warren bondo,AC Milan,1.77,6000000.0,2023-2024,Serie-A
roberto gagliardini,Without Club,1.88,3000000.0,2023-2024,Serie-A
pepín machín,Without Club,1.84,1000000.0,2023-2024,Serie-A
jean-daniel akpa akpro,Without Club,1.8,1000000.0,2023-2024,Serie-A
alessandro berretta,Monza Primavera,1.89,,2023-2024,Serie-A
patrick ciurria,AC Monza,1.78,4000000.0,2023-2024,Serie-A
andrea colpani,AC Monza,1.84,18000000.0,2023-2024,Serie-A
valentín carboni,Genoa CFC,1.85,15000000.0,2023-2024,Serie-A
daniel maldini,Atalanta BC,1.88,4500000.0,2023-2024,Serie-A
samuele vignato,Without Club,1.72,3500000.0,2023-2024,Serie-A
matija popović,Napoli Primavera,1.93,2000000.0,2023-2024,Serie-A
alessio zerbin,SSC Napoli,1.82,4000000.0,2023-2024,Serie-A
andrea ferraris,Delfino Pescara 1936,1.73,200000.0,2023-2024,Serie-A
papu gómez,Calcio Padova,1.67,,2023-2024,Serie-A
dany mota,AC Monza,1.8,5000000.0,2023-2024,Serie-A
gianluca caprari,AC Monza,1.71,4000000.0,2023-2024,Serie-A
lorenzo colombo,AC Milan,1.83,6000000.0,2023-2024,Serie-A
andrea petagna,AC Monza,1.9,3800000.0,2023-2024,Serie-A
milan djuric,Parma Calcio 1913,1.99,1500000.0,2023-2024,Serie-A
mirko marić,AC Monza,1.88,800000.0,2023-2024,Serie-A
lorenzo montipò,Hellas Verona,1.91,3500000.0,2023-2024,Serie-A
simone perilli,Hellas Verona,1.96,200000.0,2023-2024,Serie-A
giacomo toniolo,Hellas Verona,,100000.0,2023-2024,Serie-A
mattia chiesa,Hellas Verona Weitere,1.9,100000.0,2023-2024,Serie-A
alessandro berardi,Without Club,1.85,50000.0,2023-2024,Serie-A
isak hien,Atalanta BC,1.91,20000000.0,2023-2024,Serie-A
diego coppola,Brighton & Hove Albion,1.93,6000000.0,2023-2024,Serie-A
bruno amione,Santos Laguna,1.87,3000000.0,2023-2024,Serie-A
giangiacomo magnani,Palermo FC,1.92,3000000.0,2023-2024,Serie-A
paweł dawidowicz,Without Club,1.89,3000000.0,2023-2024,Serie-A
federico ceccherini,US Cremonese,1.87,1000000.0,2023-2024,Serie-A
koray günter,Al-Okhdood Club,1.85,850000.0,2023-2024,Serie-A
christian corradi,AC Trento,,800000.0,2023-2024,Serie-A
nicolò calabrese,Hellas Verona,,150000.0,2023-2024,Serie-A
josh doig,US Sassuolo,1.89,6000000.0,2023-2024,Serie-A
juan cabal,Juventus FC,1.86,3500000.0,2023-2024,Serie-A
rúben vinagre,Legia Warszawa,1.74,2400000.0,2023-2024,Serie-A
filippo terracciano,AC Milan,1.86,4500000.0,2023-2024,Serie-A
fabien centonze,FC Nantes,1.82,3000000.0,2023-2024,Serie-A
jackson tchatchoua,Hellas Verona,1.8,3000000.0,2023-2024,Serie-A
davide faraoni,Without Club,1.8,1500000.0,2023-2024,Serie-A
martin hongla,Granada CF,1.82,2500000.0,2023-2024,Serie-A
dani silva,FC Midtjylland,1.8,2000000.0,2023-2024,Serie-A
reda belahyane,SS Lazio,1.73,500000.0,2023-2024,Serie-A
charlys,Hellas Verona,1.88,100000.0,2023-2024,Serie-A
joselito,AC Perugia Calcio,1.84,75000.0,2023-2024,Serie-A
michael folorunsho,SSC Napoli,1.9,8500000.0,2023-2024,Serie-A
suat serdar,Hellas Verona,1.84,5000000.0,2023-2024,Serie-A
ondrej duda,Al-Ettifaq FC,1.8,4000000.0,2023-2024,Serie-A
nicola patanè,Virtusvecomp Verona,,150000.0,2023-2024,Serie-A
darko lazović,Without Club,1.81,1500000.0,2023-2024,Serie-A
tomas suslov,Hellas Verona,1.74,7000000.0,2023-2024,Serie-A
alphadjo cissè,Hellas Verona,1.81,1400000.0,2023-2024,Serie-A
riccardo saponara,nan,1.83,700000.0,2023-2024,Serie-A
ajdin hrustić,Without Club,1.8,600000.0,2023-2024,Serie-A
stefan mitrović,Hellas Verona,1.82,1800000.0,2023-2024,Serie-A
jayden braaf,Hellas Verona,1.81,800000.0,2023-2024,Serie-A
cyril ngonge,SSC Napoli,1.8,12000000.0,2023-2024,Serie-A
tijjani noslin,SS Lazio,1.78,10000000.0,2023-2024,Serie-A
jordi mboula,Gil Vicente FC,1.83,1200000.0,2023-2024,Serie-A
elayis tavsan,AC Reggiana 1919,1.83,1000000.0,2023-2024,Serie-A
yayah kallon,Hellas Verona,1.75,1000000.0,2023-2024,Serie-A
denis cazzadori,Union Brescia,1.75,125000.0,2023-2024,Serie-A
karol swiderski,Panathinaikos FC,1.84,5000000.0,2023-2024,Serie-A
federico bonazzoli,US Cremonese,1.85,2500000.0,2023-2024,Serie-A
thomas henry,Standard Liège,1.91,2000000.0,2023-2024,Serie-A
siren diao,Atalanta U23,1.89,1500000.0,2023-2024,Serie-A
milan djuric,Parma Calcio 1913,1.99,1500000.0,2023-2024,Serie-A
juan manuel cruz,Hellas Verona,1.85,450000.0,2023-2024,Serie-A
junior ajayi,Hellas Verona,1.85,150000.0,2023-2024,Serie-A
alessio cragno,Without Club,1.84,1500000.0,2023-2024,Serie-A
andrea consigli,Without Club,1.89,800000.0,2023-2024,Serie-A
daniel theiner,FC Südtirol,,150000.0,2023-2024,Serie-A
gianluca pegolo,nan,1.83,100000.0,2023-2024,Serie-A
alessandro scacchetti,AC Carpi,,10000.0,2023-2024,Serie-A
mattia viti,ACF Fiorentina,1.9,5000000.0,2023-2024,Serie-A
marash kumbulla,AS Roma,1.91,4500000.0,2023-2024,Serie-A
martin erlić,Bologna FC 1909,1.93,3000000.0,2023-2024,Serie-A
ruan,US Sassuolo,1.87,2500000.0,2023-2024,Serie-A
gian marco ferrari,Without Club,1.89,1400000.0,2023-2024,Serie-A
kevin miranda,US Sassuolo,1.88,350000.0,2023-2024,Serie-A
seb loeffen,Varesina Calcio,1.88,150000.0,2023-2024,Serie-A
matías viña,CR Flamengo,1.75,8000000.0,2023-2024,Serie-A
josh doig,US Sassuolo,1.89,6000000.0,2023-2024,Serie-A
matteo falasca,Casertana FC,,150000.0,2023-2024,Serie-A
jeremy toljan,Levante UD,1.82,3500000.0,2023-2024,Serie-A
filippo missori,US Sassuolo,1.82,1500000.0,2023-2024,Serie-A
yeferson paz,US Sassuolo,1.76,500000.0,2023-2024,Serie-A
maxime lopez,Paris FC,1.67,7500000.0,2023-2024,Serie-A
daniel boloca,US Sassuolo,1.85,7000000.0,2023-2024,Serie-A
luca lipani,US Sassuolo,1.85,4000000.0,2023-2024,Serie-A
uros racic,Aris Thessaloniki,1.93,2500000.0,2023-2024,Serie-A
matheus henrique,Cruzeiro Esporte Clube,1.75,8500000.0,2023-2024,Serie-A
justin kumi,US Avellino 1912,,800000.0,2023-2024,Serie-A
pedro obiang,AC Monza,1.86,500000.0,2023-2024,Serie-A
salim abubakar,KF Skënderbeu,,25000.0,2023-2024,Serie-A
marcus pedersen,Torino FC,1.84,5500000.0,2023-2024,Serie-A
kristian thorstvedt,US Sassuolo,1.89,8000000.0,2023-2024,Serie-A
nedim bajrami,Rangers FC,1.79,4500000.0,2023-2024,Serie-A
cristian volpato,US Sassuolo,1.87,4500000.0,2023-2024,Serie-A
armand laurienté,US Sassuolo,1.71,10000000.0,2023-2024,Serie-A
emil konradsen ceide,Rosenborg BK,1.85,2000000.0,2023-2024,Serie-A
domenico berardi,US Sassuolo,1.83,10000000.0,2023-2024,Serie-A
samu castillejo,Johor Darul Ta'zim,1.82,600000.0,2023-2024,Serie-A
andrea pinamonti,US Sassuolo,1.85,15000000.0,2023-2024,Serie-A
agustín álvarez,US Sassuolo,1.77,4500000.0,2023-2024,Serie-A
samuele mulattieri,US Sassuolo,1.83,4000000.0,2023-2024,Serie-A
grégoire defrel,Modena FC,1.79,1000000.0,2023-2024,Serie-A
stefano turati,US Sassuolo,1.88,7000000.0,2023-2024,Serie-A
michele cerofolini,SSC Bari,1.88,700000.0,2023-2024,Serie-A
michele avella,Without Club,1.88,250000.0,2023-2024,Serie-A
lorenzo palmisani,Frosinone Calcio,,200000.0,2023-2024,Serie-A
pierluigi frattali,nan,1.85,100000.0,2023-2024,Serie-A
caleb okoli,Leicester City,1.91,8000000.0,2023-2024,Serie-A
ilario monterisi,Frosinone Calcio,1.9,2800000.0,2023-2024,Serie-A
kevin bonifazi,Bologna FC 1909,1.87,1800000.0,2023-2024,Serie-A
simone romagnoli,UC Sampdoria,1.93,800000.0,2023-2024,Serie-A
przemyslaw szyminski,Ruch Chorzow,1.85,700000.0,2023-2024,Serie-A
mateus lusuardi,Pisa Sporting Club,1.9,300000.0,2023-2024,Serie-A
sergio kalaj,Frosinone Calcio,1.93,200000.0,2023-2024,Serie-A
matjaz kamensek-pahic,Without Club,1.89,100000.0,2023-2024,Serie-A
daniel macej,Without Club,1.94,25000.0,2023-2024,Serie-A
riccardo marchizza,Frosinone Calcio,1.86,2500000.0,2023-2024,Serie-A
emanuele valeri,Parma Calcio 1913,1.8,2300000.0,2023-2024,Serie-A
anthony oyono,Frosinone Calcio,1.84,2000000.0,2023-2024,Serie-A
pol lirola,Olympique Marseille,1.83,1800000.0,2023-2024,Serie-A
enzo barrenechea,SL Benfica,1.86,7500000.0,2023-2024,Serie-A
matteo cichella,Frosinone Calcio,1.69,75000.0,2023-2024,Serie-A
luca mazzitelli,Como 1907,1.84,4000000.0,2023-2024,Serie-A
marco brescianini,Atalanta BC,1.88,3500000.0,2023-2024,Serie-A
abdou harroui,Hellas Verona,1.82,2700000.0,2023-2024,Serie-A
mehdi bourabia,Without Club,1.83,1000000.0,2023-2024,Serie-A
karlo lulic,SSC Bari,1.87,450000.0,2023-2024,Serie-A
i̇sak vural,Pisa Sporting Club,1.89,200000.0,2023-2024,Serie-A
hamza haoudi,Without Club,1.78,175000.0,2023-2024,Serie-A
kalifa kujabi,FC Hermannstadt,1.85,75000.0,2023-2024,Serie-A
nadir zortea,Cagliari Calcio,1.87,3000000.0,2023-2024,Serie-A
lukas klitten,Hobro IK,1.84,350000.0,2023-2024,Serie-A
arijon ibrahimovic,1.FC Heidenheim 1846,1.78,4000000.0,2023-2024,Serie-A
reinier,Real Madrid,1.85,3500000.0,2023-2024,Serie-A
giuseppe caso,Modena FC,1.72,1500000.0,2023-2024,Serie-A
luca garritano,Cosenza Calcio,1.72,1200000.0,2023-2024,Serie-A
francesco gelli,Frosinone Calcio,1.73,1000000.0,2023-2024,Serie-A
jaime báez,Without Club,1.78,900000.0,2023-2024,Serie-A
giorgi kvernadze,Frosinone Calcio,1.88,800000.0,2023-2024,Serie-A
soufiane bidaoui,Without Club,1.68,200000.0,2023-2024,Serie-A
matías soulé,AS Roma,1.82,25000000.0,2023-2024,Serie-A
demba seck,FK Partizan Belgrade,1.9,2000000.0,2023-2024,Serie-A
luigi canotto,FC Trapani 1905,1.78,600000.0,2023-2024,Serie-A
farès ghedjemis,Frosinone Calcio,1.83,600000.0,2023-2024,Serie-A
walid cheddira,SSC Napoli,1.87,6000000.0,2023-2024,Serie-A
kaio jorge,Cruzeiro Esporte Clube,1.82,4000000.0,2023-2024,Serie-A
gennaro borrelli,Cagliari Calcio,1.94,1400000.0,2023-2024,Serie-A
marvin cuni,Rubin Kazan,1.88,900000.0,2023-2024,Serie-A
alessandro selvini,Frosinone Calcio,,200000.0,2023-2024,Serie-A
alejandro cichero,Frosinone Calcio,1.96,,2023-2024,Serie-A
wladimiro falcone,US Lecce,1.95,5000000.0,2023-2024,Serie-A
federico brancolini,FC Empoli,1.92,200000.0,2023-2024,Serie-A
alexandru borbei,US Lecce,1.91,150000.0,2023-2024,Serie-A
jasper samooja,US Lecce,1.93,75000.0,2023-2024,Serie-A
marin pongracic,ACF Fiorentina,1.93,7000000.0,2023-2024,Serie-A
federico baschirotto,US Lecce,1.87,6000000.0,2023-2024,Serie-A
ahmed touba,Panathinaikos FC,1.9,1600000.0,2023-2024,Serie-A
kastriot dermaku,Without Club,1.94,250000.0,2023-2024,Serie-A
sebastian esposito,US Lecce,1.91,200000.0,2023-2024,Serie-A
mats lemmens,RWDM Brussels,1.86,150000.0,2023-2024,Serie-A
zinedin smajlović,Sandefjord Fotball,1.91,100000.0,2023-2024,Serie-A
patrick dorgu,Manchester United,1.85,12000000.0,2023-2024,Serie-A
antonino gallo,US Lecce,1.83,4500000.0,2023-2024,Serie-A
valentin gendrey,TSG 1899 Hoffenheim,1.79,7000000.0,2023-2024,Serie-A
lorenzo venuti,UC Sampdoria,1.79,1200000.0,2023-2024,Serie-A
ylber ramadani,US Lecce,1.85,4000000.0,2023-2024,Serie-A
alexis blin,Palermo FC,1.86,3000000.0,2023-2024,Serie-A
giacomo faticanti,US Lecce,1.86,800000.0,2023-2024,Serie-A
youssef maleh,US Lecce,1.79,4500000.0,2023-2024,Serie-A
joan gonzález,nan,1.9,4500000.0,2023-2024,Serie-A
mohamed kaba,US Lecce,1.85,3500000.0,2023-2024,Serie-A
hamza rafia,US Lecce,1.81,1700000.0,2023-2024,Serie-A
daniel samek,SK Artis Brno,1.84,1200000.0,2023-2024,Serie-A
thórir jóhann helgason,US Lecce,1.87,1000000.0,2023-2024,Serie-A
medon berisha,US Lecce,1.86,1000000.0,2023-2024,Serie-A
rémi oudin,US Lecce,1.86,3500000.0,2023-2024,Serie-A
marcin listkowski,Jagiellonia Bialystok,1.78,200000.0,2023-2024,Serie-A
lameck banda,US Lecce,1.69,6000000.0,2023-2024,Serie-A
federico di francesco,Palermo FC,1.71,1400000.0,2023-2024,Serie-A
nicola sansone,Without Club,1.74,1000000.0,2023-2024,Serie-A
gabriel strefezza,Como 1907,1.68,6000000.0,2023-2024,Serie-A
pontus almqvist,Parma Calcio 1913,1.83,3000000.0,2023-2024,Serie-A
santiago pierotti,US Lecce,1.89,2500000.0,2023-2024,Serie-A
jeppe corfitzen,Without Club,1.79,400000.0,2023-2024,Serie-A
nikola krstović,US Lecce,1.85,6000000.0,2023-2024,Serie-A
roberto piccoli,Cagliari Calcio,1.9,4000000.0,2023-2024,Serie-A
assan ceesay,Damac FC,1.88,2000000.0,2023-2024,Serie-A
rareș burnete,US Lecce,1.85,700000.0,2023-2024,Serie-A
joel voelkerling persson,Östers IF,1.94,400000.0,2023-2024,Serie-A
elia caprile,Cagliari Calcio,1.91,6000000.0,2023-2024,Serie-A
samuele perisan,FC Empoli,1.92,600000.0,2023-2024,Serie-A
etrit berisha,BK Häcken,1.94,500000.0,2023-2024,Serie-A
lovro stubljar,FC Empoli,,300000.0,2023-2024,Serie-A
jacopo seghetti,FC Empoli,1.89,150000.0,2023-2024,Serie-A
filippo vertua,AS Ostiamare Lido Calcio,,,2023-2024,Serie-A
sebastiano luperto,Cagliari Calcio,1.91,3500000.0,2023-2024,Serie-A
ardian ismajli,Torino FC,1.87,3000000.0,2023-2024,Serie-A
sebastian walukiewicz,Torino FC,1.88,2500000.0,2023-2024,Serie-A
gabriele guarino,FC Empoli,1.93,1000000.0,2023-2024,Serie-A
saba goglichidze,FC Empoli,1.92,300000.0,2023-2024,Serie-A
lorenzo tonelli,nan,1.83,200000.0,2023-2024,Serie-A
gabriele indragoli,FC Empoli,1.83,200000.0,2023-2024,Serie-A
luca marianucci,SSC Napoli,1.86,175000.0,2023-2024,Serie-A
giuseppe pezzella,FC Empoli,1.87,2200000.0,2023-2024,Serie-A
liberato cacace,Wrexham AFC,1.83,2000000.0,2023-2024,Serie-A
tyronne ebuehi,FC Empoli,1.87,2000000.0,2023-2024,Serie-A
petar stojanović,Legia Warszawa,1.78,1300000.0,2023-2024,Serie-A
bartosz bereszyński,Without Club,1.83,1300000.0,2023-2024,Serie-A
răzvan marin,Cagliari Calcio,1.78,2700000.0,2023-2024,Serie-A
alberto grassi,US Cremonese,1.83,1800000.0,2023-2024,Serie-A
iwo kaczmarski,FC Empoli,1.83,300000.0,2023-2024,Serie-A
jacopo fazzini,ACF Fiorentina,1.78,6000000.0,2023-2024,Serie-A
youssef maleh,US Lecce,1.79,4500000.0,2023-2024,Serie-A
filippo ranocchia,Palermo FC,1.86,4000000.0,2023-2024,Serie-A
szymon żurkowski,Spezia Calcio,1.85,2500000.0,2023-2024,Serie-A
simone bastoni,Cesena FC,1.81,1500000.0,2023-2024,Serie-A
liam henderson,Without Club,1.83,1400000.0,2023-2024,Serie-A
luca belardinelli,FC Empoli,1.9,1000000.0,2023-2024,Serie-A
nicolas haas,FC Empoli,1.78,700000.0,2023-2024,Serie-A
giovanni crociata,Erzurumspor FK,1.74,600000.0,2023-2024,Serie-A
lorenzo ignacchiti,FC Empoli,1.84,600000.0,2023-2024,Serie-A
emmanuel gyasi,Palermo FC,1.81,1800000.0,2023-2024,Serie-A
tommaso baldanzi,AS Roma,1.7,15000000.0,2023-2024,Serie-A
daniel maldini,Atalanta BC,1.88,4500000.0,2023-2024,Serie-A
viktor kovalenko,Without Club,1.82,1500000.0,2023-2024,Serie-A
andrea sodero,FC Empoli,,300000.0,2023-2024,Serie-A
nicolò cambiaghi,Bologna FC 1909,1.73,7000000.0,2023-2024,Serie-A
emmanuel ekong,Malmö FF,1.81,500000.0,2023-2024,Serie-A
matteo cancellieri,SS Lazio,1.85,4800000.0,2023-2024,Serie-A
roberto piccoli,Cagliari Calcio,1.9,4000000.0,2023-2024,Serie-A
m'baye niang,Without Club,1.88,2500000.0,2023-2024,Serie-A
stiven shpendi,FC Empoli,1.81,2000000.0,2023-2024,Serie-A
alberto cerri,Como 1907,1.94,1700000.0,2023-2024,Serie-A
francesco caputo,nan,1.81,1000000.0,2023-2024,Serie-A
mattia destro,Without Club,1.82,500000.0,2023-2024,Serie-A
giacomo corona,Palermo FC,1.95,400000.0,2023-2024,Serie-A
guillermo ochoa,Without Club,1.85,1000000.0,2023-2024,Serie-A
benoît costil,Without Club,1.88,600000.0,2023-2024,Serie-A
vincenzo fiorillo,Carrarese Calcio 1908,1.9,150000.0,2023-2024,Serie-A
pasquale allocca,Without Club,1.86,100000.0,2023-2024,Serie-A
gregorio salvati,Ancona Calcio,,50000.0,2023-2024,Serie-A
flavius daniliuc,US Salernitana 1919,1.88,6000000.0,2023-2024,Serie-A
lorenzo pirola,Olympiacos Piraeus,1.85,5500000.0,2023-2024,Serie-A
matteo lovato,US Salernitana 1919,1.88,4000000.0,2023-2024,Serie-A
marco pellegrino,CA Boca Juniors,1.84,3500000.0,2023-2024,Serie-A
norbert gyömbér,Al-Kholood Club,1.89,1300000.0,2023-2024,Serie-A
