nombre,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
rafa marín,1,0,0,50.0,1,0,1,1,0,2024-2025,serie-a
răzvan marin,8,11,3,52.0,22,13,7,0,7,2024-2025,serie-a
guillermo maripán,25,14,1,63.6,40,23,27,13,14,2024-2025,serie-a
aarón martín,41,26,4,64.7,71,47,33,11,22,2024-2025,serie-a
josep martinez,0,0,0,,0,0,0,0,0,2024-2025,serie-a
lautaro martínez,10,12,8,52.0,30,16,21,3,18,2024-2025,serie-a
lucas martínez quarta,9,3,0,61.5,12,7,5,2,3,2024-2025,serie-a
kevin martins,3,2,0,50.0,5,4,1,0,1,2024-2025,serie-a
adam marušić,18,12,2,60.0,32,20,18,8,10,2024-2025,serie-a
adam masina,22,10,1,57.5,33,15,28,15,13,2024-2025,serie-a
patrizio masini,18,26,10,47.5,54,29,26,8,18,2024-2025,serie-a
alan matturro,6,5,0,21.4,11,6,10,3,7,2024-2025,serie-a
andrea mazza,0,0,0,,0,0,0,0,0,2024-2025,serie-a
luca mazzitelli,4,5,0,71.4,9,6,5,2,3,2024-2025,serie-a
pasquale mazzocchi,7,5,3,53.3,15,7,5,2,3,2024-2025,serie-a
samuel mbangula,7,6,2,53.8,15,10,7,0,7,2024-2025,serie-a
weston mckennie,18,11,4,59.1,33,12,28,8,20,2024-2025,serie-a
scott mctominay,12,27,4,50.0,43,25,22,5,17,2024-2025,serie-a
filippo melegoni,1,0,0,0.0,1,1,0,0,0,2024-2025,serie-a
alex meret,0,0,0,,0,0,1,0,1,2024-2025,serie-a
junior messias,6,6,1,30.0,13,7,8,2,6,2024-2025,serie-a
valentin mihaila,8,13,8,40.9,29,15,18,0,18,2024-2025,serie-a
vanja milinković-savić,1,0,0,33.3,1,0,0,0,0,2024-2025,serie-a
yerry mina,43,21,2,76.9,66,32,59,35,24,2024-2025,serie-a
juan miranda,11,14,7,42.4,32,18,21,3,18,2024-2025,serie-a
fabio miretti,6,14,8,54.5,28,15,20,1,19,2024-2025,serie-a
henrikh mkhitaryan,17,16,10,44.4,43,24,29,5,24,2024-2025,serie-a
rui modesto,4,9,3,77.8,16,12,10,0,10,2024-2025,serie-a
lorenzo montipò,1,0,0,25.0,1,0,0,0,0,2024-2025,serie-a
álvaro morata,5,8,3,62.5,16,10,7,2,5,2024-2025,serie-a
alberto moreno,17,8,0,46.2,25,11,12,3,9,2024-2025,serie-a
matias moreno,5,3,0,100.0,8,8,5,1,4,2024-2025,serie-a
tete morente,10,11,6,27.8,27,17,16,1,15,2024-2025,serie-a
nikola moro,7,21,7,66.7,35,27,18,7,11,2024-2025,serie-a
daniel mosquera,3,5,3,6.7,11,8,11,1,10,2024-2025,serie-a
dany mota,2,3,8,50.0,13,3,18,1,17,2024-2025,serie-a
bob murphy omoregbe,0,0,0,,0,0,0,0,0,2024-2025,serie-a
yunus musah,13,9,5,70.6,27,19,9,1,8,2024-2025,serie-a
juan musso,0,0,0,,0,0,0,0,0,2024-2025,serie-a
kingstone mutandwa,0,0,0,,0,0,0,0,0,2024-2025,serie-a
obite n'dicka,17,15,0,66.7,32,26,46,30,16,2024-2025,serie-a
konan n'dri,0,0,3,66.7,3,3,4,0,4,2024-2025,serie-a
michel ndary adopo,16,31,8,51.7,55,32,20,5,15,2024-2025,serie-a
cher ndour,2,1,1,20.0,4,1,5,1,4,2024-2025,serie-a
dan ndoye,8,8,10,57.1,26,19,23,0,23,2024-2025,serie-a
victor nelsson,3,1,1,60.0,5,4,1,0,1,2024-2025,serie-a
david neres,10,4,7,66.7,21,11,7,0,7,2024-2025,serie-a
cyril ngonge,4,4,0,57.1,8,5,3,0,3,2024-2025,serie-a
hans nicolussi caviglia,17,22,8,45.3,47,28,39,12,27,2024-2025,serie-a
oliver nielsen,0,0,0,,0,0,1,0,1,2024-2025,serie-a
eybi nije,3,1,1,0.0,5,1,5,1,4,2024-2025,serie-a
brooke norton-cuffy,9,3,0,81.8,12,7,12,2,10,2024-2025,serie-a
tijjani noslin,2,1,3,12.5,6,5,15,1,14,2024-2025,serie-a
adam obert,12,17,2,59.3,31,18,19,7,12,2024-2025,serie-a
jens odgaard,3,12,5,28.6,20,14,19,2,17,2024-2025,serie-a
noah okafor,0,0,2,0.0,2,1,1,0,1,2024-2025,serie-a
noah okafor,3,0,0,100.0,3,2,0,0,0,2024-2025,serie-a
yllan okou,0,0,0,,0,0,1,0,1,2024-2025,serie-a
maduka okoye,0,0,0,,0,0,0,0,0,2024-2025,serie-a
mathías olivera,31,25,7,60.4,63,35,36,12,24,2024-2025,serie-a
jean onana,2,10,0,55.6,12,6,6,1,5,2024-2025,serie-a
jacob ondrejka,5,7,0,83.3,12,6,2,0,2,2024-2025,serie-a
gaetano oristanio,5,8,4,46.7,17,13,16,0,16,2024-2025,serie-a
riccardo orsolini,6,6,4,45.5,16,13,26,0,26,2024-2025,serie-a
yordan osorio,4,1,0,100.0,5,3,3,1,2,2024-2025,serie-a
sebastian otoa,1,0,0,50.0,1,0,1,1,0,2024-2025,serie-a
remi oudin,1,1,1,50.0,3,1,6,2,4,2024-2025,serie-a
cheick oumar conde,3,2,1,40.0,6,5,7,2,5,2024-2025,serie-a
daniel oyegoke,1,0,1,100.0,2,2,1,0,1,2024-2025,serie-a
daniele padelli,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
simone pafundi,2,0,1,25.0,3,3,0,0,0,2024-2025,serie-a
tomás palacios,9,2,0,69.2,11,5,7,2,5,2024-2025,serie-a
tomás palacios,0,0,0,,0,0,0,0,0,2024-2025,serie-a
alberto paleari,0,0,0,,0,0,0,0,0,2024-2025,serie-a
marco palestra,3,2,1,100.0,6,4,4,1,3,2024-2025,serie-a
matteo palma,0,0,0,,0,0,1,1,0,2024-2025,serie-a
leandro paredes,9,12,5,50.0,26,14,14,5,9,2024-2025,serie-a
fabiano parisi,11,12,4,57.1,27,17,14,2,12,2024-2025,serie-a
mario pašalić,11,13,2,42.3,26,16,22,7,15,2024-2025,serie-a
patric,6,3,0,60.0,9,6,3,2,1,2024-2025,serie-a
rui patrício,0,0,0,,0,0,0,0,0,2024-2025,serie-a
benjamin pavard,12,12,5,72.0,29,16,16,12,4,2024-2025,serie-a
strahinja pavlović,32,19,1,58.0,52,31,17,6,11,2024-2025,serie-a
leonardo pavoletti,0,1,0,,1,0,4,1,3,2024-2025,serie-a
martín payero,4,14,6,50.0,24,16,16,2,14,2024-2025,serie-a
nicolás paz,18,26,7,47.1,51,33,49,3,46,2024-2025,serie-a
marcus pedersen,6,6,1,62.5,13,8,11,2,9,2024-2025,serie-a
pedro,5,9,5,47.6,19,14,11,0,11,2024-2025,serie-a
pietro pellegri,0,6,1,50.0,7,2,2,0,2,2024-2025,serie-a
lorenzo pellegrini,5,13,6,42.1,24,16,8,1,7,2024-2025,serie-a
luca pellegrini,11,10,2,53.1,23,11,10,3,7,2024-2025,serie-a
mateo pellegrino,1,2,0,25.0,3,2,6,1,5,2024-2025,serie-a
andy pelmard,5,1,0,100.0,6,6,1,0,1,2024-2025,serie-a
sergiu perciun,0,0,2,25.0,2,2,2,0,2,2024-2025,serie-a
pedro pereira,30,18,5,63.6,53,32,26,12,14,2024-2025,serie-a
gastón pereiro,0,1,0,100.0,1,0,0,0,0,2024-2025,serie-a
kike pérez,18,12,11,40.9,41,25,14,2,12,2024-2025,serie-a
nehuén pérez,0,0,1,0.0,1,1,2,2,0,2024-2025,serie-a
simone perilli,0,0,0,,0,0,0,0,0,2024-2025,serie-a
mattia perin,0,0,0,,0,0,0,0,0,2024-2025,serie-a
máximo perrone,19,14,5,34.2,38,27,15,2,13,2024-2025,serie-a
matteo pessina,3,11,1,64.3,15,4,6,0,6,2024-2025,serie-a
andrea petagna,0,1,1,50.0,2,1,0,0,0,2024-2025,serie-a
giuseppe pezzella,28,17,10,50.9,55,31,32,8,24,2024-2025,serie-a
roberto piccoli,2,6,5,25.0,13,9,12,4,8,2024-2025,serie-a
nicholas pierini,0,0,0,0.0,0,0,2,0,2,2024-2025,serie-a
santiago pierotti,22,18,6,45.1,46,24,31,5,26,2024-2025,serie-a
balthazar pierret,25,23,3,43.3,51,31,19,5,14,2024-2025,serie-a
andrea pinamonti,0,7,3,25.0,10,6,16,4,12,2024-2025,serie-a
nicola pintus,0,0,0,,0,0,0,0,0,2024-2025,serie-a
niccolò pisilli,11,8,5,54.5,24,11,14,3,11,2024-2025,serie-a
damián pizarro,0,0,0,,0,0,0,0,0,2024-2025,serie-a
semuel pizzignacco,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
tommaso pobega,12,15,6,73.3,33,19,16,4,12,2024-2025,serie-a
joel pohjanpalo,1,2,0,0.0,3,3,7,4,3,2024-2025,serie-a
matteo politano,17,11,1,34.9,29,15,21,1,20,2024-2025,serie-a
marin pongračić,13,4,1,63.6,18,13,14,6,8,2024-2025,serie-a
stefan posch,12,9,5,60.0,26,15,19,4,15,2024-2025,serie-a
stefan posch,7,8,3,88.9,18,11,5,1,4,2024-2025,serie-a
matteo prati,2,7,1,27.3,10,4,5,2,3,2024-2025,serie-a
ivan provedel,0,0,0,,0,0,1,0,1,2024-2025,serie-a
diego pugno,0,0,0,,0,0,0,0,0,2024-2025,serie-a
christian pulisic,17,14,12,40.5,43,29,24,2,22,2024-2025,serie-a
ionuț radu,0,0,0,,0,0,0,0,0,2024-2025,serie-a
hamza rafia,14,25,5,46.9,44,27,7,2,5,2024-2025,serie-a
antonio raimondo,1,1,0,,2,1,0,0,0,2024-2025,serie-a
ylber ramadani,24,27,0,63.5,51,28,26,9,17,2024-2025,serie-a
luca ranieri,28,12,2,80.0,42,24,47,32,15,2024-2025,serie-a
giacomo raspadori,6,10,2,66.7,18,9,10,2,8,2024-2025,serie-a
federico ravaglia,0,0,0,,0,0,0,0,0,2024-2025,serie-a
ante rebić,5,5,2,33.3,12,9,7,1,6,2024-2025,serie-a
tijjani reijnders,6,14,6,38.5,26,13,22,4,18,2024-2025,serie-a
pepe reina,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
devyne rensch,8,8,1,90.0,17,13,5,3,2,2024-2025,serie-a
mateo retegui,0,9,5,18.8,14,9,7,0,7,2024-2025,serie-a
samuele ricci,15,14,6,64.3,35,21,23,9,14,2024-2025,serie-a
amir richardson,13,15,2,42.9,30,13,14,1,13,2024-2025,serie-a
sergi roberto,5,5,4,71.4,14,8,7,1,6,2024-2025,serie-a
alessio romagnoli,20,26,2,81.5,48,29,33,17,16,2024-2025,serie-a
marten de roon,32,38,4,45.5,74,48,40,7,33,2024-2025,serie-a
jonas rouhi,1,3,0,0.0,4,1,2,0,2,2024-2025,serie-a
nicolò rovella,39,38,7,51.9,84,50,19,4,15,2024-2025,serie-a
amir rrahmani,19,19,1,64.0,39,31,43,26,17,2024-2025,serie-a
tommaso rubino,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
matteo ruggeri,15,14,10,64.1,39,24,30,4,26,2024-2025,serie-a
stefano sabelli,27,25,6,38.5,58,31,28,7,21,2024-2025,serie-a
alexis saelemaekers,22,7,4,51.4,33,20,12,1,11,2024-2025,serie-a
alexis saelemaekers,0,0,1,100.0,1,1,0,0,0,2024-2025,serie-a
richie sagrado,1,1,0,100.0,2,2,1,0,1,2024-2025,serie-a
marco sala,5,3,1,62.5,9,6,2,0,2,2024-2025,serie-a
marco sala,0,1,0,0.0,1,0,1,0,1,2024-2025,serie-a
anass salah-eddine,1,0,0,,1,1,0,0,0,2024-2025,serie-a
lazar samardzic,5,7,9,48.0,21,15,9,1,8,2024-2025,serie-a
junior sambia,3,6,5,100.0,14,10,3,0,3,2024-2025,serie-a
antonio sanabria,1,1,1,25.0,3,3,6,1,5,2024-2025,serie-a
alexis sánchez,0,2,1,14.3,3,1,5,0,5,2024-2025,serie-a
nicola sansone,0,0,0,,0,0,0,0,0,2024-2025,serie-a
amin sarr,3,8,11,50.0,22,12,18,3,15,2024-2025,serie-a
razvan sava,0,0,0,,0,0,0,0,0,2024-2025,serie-a
nicolò savona,19,9,1,52.0,29,13,12,3,9,2024-2025,serie-a
saba sazonov,0,0,0,,0,0,1,1,0,2024-2025,serie-a
giorgio scalvini,5,3,0,55.6,8,4,0,0,0,2024-2025,serie-a
gianluca scamacca,0,0,0,,0,0,0,0,0,2024-2025,serie-a
joël schingtienne,18,7,2,63.2,27,16,18,9,9,2024-2025,serie-a
simone scuffet,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
simone scuffet,0,0,0,,0,0,0,0,0,2024-2025,serie-a
jacopo seghetti,0,0,0,,0,0,0,0,0,2024-2025,serie-a
stefano sensi,4,4,0,83.3,8,5,4,2,2,2024-2025,serie-a
suat serdar,12,19,4,38.5,35,22,19,4,15,2024-2025,serie-a
stephan el shaarawy,4,6,6,50.0,16,12,4,0,4,2024-2025,serie-a
alen sherri,1,0,0,50.0,1,0,0,0,0,2024-2025,serie-a
eldor shomurodov,2,7,5,50.0,14,6,10,1,9,2024-2025,serie-a
benjamin siegrist,0,0,0,,0,0,0,0,0,2024-2025,serie-a
marco silvestri,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
giovanni simeone,0,1,1,16.7,2,0,9,2,7,2024-2025,serie-a
łukasz skorupski,1,0,0,33.3,1,0,0,0,0,2024-2025,serie-a
ivan smolčić,8,7,1,69.2,16,9,8,2,6,2024-2025,serie-a
simon sohm,11,13,4,45.7,28,17,11,3,8,2024-2025,serie-a
ola solbakken,0,6,1,50.0,7,4,0,0,0,2024-2025,serie-a
oumar solet,18,13,2,70.0,33,19,32,19,13,2024-2025,serie-a
daniele sommariva,0,0,0,,0,0,0,0,0,2024-2025,serie-a
yann sommer,0,0,0,,0,0,0,0,0,2024-2025,serie-a
borna sosa,14,7,5,64.0,26,19,13,6,7,2024-2025,serie-a
riccardo sottil,3,1,1,75.0,5,4,1,0,1,2024-2025,serie-a
riccardo sottil,1,0,0,,1,1,0,0,0,2024-2025,serie-a
matìas soulé,12,7,7,43.5,26,16,25,3,22,2024-2025,serie-a
leonardo spinazzola,6,9,2,43.5,17,10,12,1,11,2024-2025,serie-a
marco sportiello,0,0,0,,0,0,0,0,0,2024-2025,serie-a
filip stankovic,0,0,0,,0,0,0,0,0,2024-2025,serie-a
petar stojanović,0,0,0,,0,0,0,0,0,2024-2025,serie-a
gabriel strefezza,20,20,17,38.2,57,39,24,2,22,2024-2025,serie-a
ibrahim sulemana,4,5,0,25.0,9,4,2,0,2,2024-2025,serie-a
tomáš suslov,23,24,7,31.9,54,38,30,2,28,2024-2025,serie-a
zion suzuki,1,0,0,50.0,1,0,0,0,0,2024-2025,serie-a
marin šverko,14,6,0,83.3,20,9,10,5,5,2024-2025,serie-a
mile svilar,0,0,0,,0,0,0,0,0,2024-2025,serie-a
michael svoboda,19,6,1,42.1,26,14,19,11,8,2024-2025,serie-a
adrien tameze,2,3,0,10.0,5,2,8,5,3,2024-2025,serie-a
mehdi taremi,2,2,3,25.0,7,1,11,2,9,2024-2025,serie-a
nuno tavares,15,8,5,41.2,28,21,21,3,18,2024-2025,serie-a
loum tchaouna,2,2,4,33.3,8,4,5,1,4,2024-2025,serie-a
jackson tchatchoua,34,13,3,65.1,50,31,21,9,12,2024-2025,serie-a
casper tengstedt,0,5,2,44.4,7,5,5,1,4,2024-2025,serie-a
filippo terracciano,1,6,2,50.0,9,6,1,0,1,2024-2025,serie-a
pietro terracciano,0,0,0,,0,0,0,0,0,2024-2025,serie-a
florian thauvin,9,8,3,40.0,20,14,6,0,6,2024-2025,serie-a
malick thiaw,15,6,3,60.0,24,17,14,12,2,2024-2025,serie-a
morten thorsby,19,20,10,58.6,49,30,22,1,21,2024-2025,serie-a
khéphren thuram,16,24,4,56.3,44,21,32,10,22,2024-2025,serie-a
marcus thuram,7,5,6,21.4,18,8,16,3,13,2024-2025,serie-a
cheikh tidiane niasse,6,12,0,52.6,18,15,17,4,13,2024-2025,serie-a
rafael tolói,3,5,2,36.4,10,5,8,2,6,2024-2025,serie-a
fikayo tomori,21,16,3,68.0,40,25,17,12,5,2024-2025,serie-a
luka topalović,0,1,0,,1,1,0,0,0,2024-2025,serie-a
lorenzo tosto,0,0,0,,0,0,0,0,0,2024-2025,serie-a
souleymane touré,4,3,0,80.0,7,6,15,6,9,2024-2025,serie-a
stefano turati,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
kacper urbanski,4,0,1,66.7,5,2,5,1,4,2024-2025,serie-a
kacper urbanski,1,2,2,57.1,5,3,7,2,5,2024-2025,serie-a
lautaro valenti,13,3,1,77.8,17,12,26,13,13,2024-2025,serie-a
nicolás valentini,22,12,1,64.5,35,23,15,7,8,2024-2025,serie-a
emanuele valeri,33,15,3,49.2,51,31,31,10,21,2024-2025,serie-a
álex valle,12,12,2,71.4,26,12,13,2,11,2024-2025,serie-a
mattia valoti,3,0,0,0.0,3,3,2,0,2,2024-2025,serie-a
ignace van der brempt,27,10,3,72.7,40,32,14,5,9,2024-2025,serie-a
devis vásquez,0,0,0,,0,0,0,0,0,2024-2025,serie-a
johan vásquez,24,27,5,59.1,56,31,59,31,28,2024-2025,serie-a
matías vecino,3,9,1,22.2,13,7,9,3,6,2024-2025,serie-a
danilo veiga,4,4,0,46.2,8,6,5,0,5,2024-2025,serie-a
renato veiga,7,9,1,64.3,17,12,17,13,4,2024-2025,serie-a
lorenzo venturino,4,0,1,50.0,5,3,3,0,3,2024-2025,serie-a
simone verdi,0,1,1,0.0,2,2,2,0,2,2024-2025,serie-a
samuele vignato,0,4,2,42.9,6,3,1,0,1,2024-2025,serie-a
nicolas viola,6,7,1,10.0,14,7,5,0,5,2024-2025,serie-a
mattia viti,42,20,3,65.4,65,45,41,18,23,2024-2025,serie-a
vitinha,12,6,5,36.7,23,8,14,2,12,2024-2025,serie-a
dušan vlahović,0,1,3,20.0,4,2,7,3,4,2024-2025,serie-a
vanja vlahović,0,0,1,,1,1,0,0,0,2024-2025,serie-a
nikola vlašić,11,17,9,40.0,37,19,15,3,12,2024-2025,serie-a
alessandro vogliacco,7,7,1,83.3,15,3,11,7,4,2024-2025,serie-a
alessandro vogliacco,5,0,0,60.0,5,2,15,10,5,2024-2025,serie-a
mërgim vojvoda,5,9,4,50.0,18,10,13,3,10,2024-2025,serie-a
mërgim vojvoda,5,4,0,77.8,9,6,7,4,3,2024-2025,serie-a
stefan de vrij,12,5,1,75.0,18,11,19,11,8,2024-2025,serie-a
kyle walker,12,4,1,76.5,17,9,9,5,4,2024-2025,serie-a
sebastian walukiewicz,18,16,4,74.2,38,20,21,8,13,2024-2025,serie-a
sebastian walukiewicz,1,0,0,0.0,1,0,3,3,0,2024-2025,serie-a
timothy weah,15,13,8,56.0,36,19,25,4,21,2024-2025,serie-a
mateusz wieteska,0,1,0,100.0,1,0,3,2,1,2024-2025,serie-a
john yeboah,1,3,2,10.0,6,3,4,0,4,2024-2025,serie-a
kenan yıldız,13,26,15,56.3,54,30,25,0,25,2024-2025,serie-a
mattia zaccagni,13,21,4,50.0,38,27,19,1,18,2024-2025,serie-a
nicola zalewski,3,2,3,28.6,8,6,7,2,5,2024-2025,serie-a
nicola zalewski,3,2,2,66.7,7,4,5,1,4,2024-2025,serie-a
andre-frank zambo anguissa,8,28,6,44.1,42,26,24,6,18,2024-2025,serie-a
francesco zampano,19,10,2,45.2,31,20,21,1,20,2024-2025,serie-a
nicolò zaniolo,1,2,0,0.0,3,1,2,1,1,2024-2025,serie-a
nicolò zaniolo,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
alessandro zanoli,11,14,4,43.5,29,20,20,3,17,2024-2025,serie-a
duván zapata,2,0,5,0.0,7,5,2,1,1,2024-2025,serie-a
gabriele zappa,20,17,3,50.0,40,23,42,22,20,2024-2025,serie-a
davide zappacosta,15,5,6,51.3,26,16,28,6,22,2024-2025,serie-a
oier zarraga,7,10,2,45.5,19,13,9,5,4,2024-2025,serie-a
jordan zemura,14,12,5,58.6,31,14,17,4,13,2024-2025,serie-a
alessio zerbin,30,12,9,55.8,51,28,28,3,25,2024-2025,serie-a
alessio zerbin,2,0,0,100.0,2,1,0,0,0,2024-2025,serie-a
kevin zeroli,3,3,0,0.0,6,2,6,1,5,2024-2025,serie-a
kevin zeroli,0,1,0,,1,1,0,0,0,2024-2025,serie-a
piotr zieliński,6,7,1,46.2,14,10,10,5,5,2024-2025,serie-a
nadir zortea,16,12,2,37.8,30,14,11,0,11,2024-2025,serie-a
szymon żurkowski,2,4,0,100.0,6,4,3,0,3,2024-2025,serie-a
milan đurić,0,1,0,0.0,1,1,6,0,6,2024-2025,serie-a
milan đurić,0,0,0,0.0,0,0,3,0,3,2024-2025,serie-a
