nombre,club_actual,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
johan manzambi,Freiburg,1.9394828099757435,0.3676939085125923,1.9394828099757435,3,2.950437899678945,0.7735037058591843,2024-2025,bundesliga
budu zivzivadze,FC Heidenheim,1.8620241470634935,2.291006725281477,1.8620241470634935,13,4.867508262395859,1.6242151632905006,2024-2025,bundesliga
giorgos masouras,Bochum,4.799098733812571,1.1169241517782211,4.799098733812571,7,7.32676961645484,1.6001515593379736,2024-2025,bundesliga
kevin vogt,Union Berlin,0.75777667760849,0.0446771997958421,0.0,2,3.764570463448763,3.719893265515566,2024-2025,bundesliga
yannick gerhardt,Wolfsburg,1.4532910119742155,0.9091332638636233,1.4532910119742155,5,6.618672305718064,5.830893058329821,2024-2025,bundesliga
kevin kampl,RasenBallsport Leipzig,0.8466038163751364,1.485494876280427,0.8466038163751364,15,8.709301918745041,8.061680361628532,2024-2025,bundesliga
mahmoud dahoud,Eintracht Frankfurt,0.7417247332632542,0.7501890975981951,0.7417247332632542,8,3.2389635890722275,2.9234367683529854,2024-2025,bundesliga
nico elvedi,Borussia M.Gladbach,1.8375461101531985,0.2373782098293304,1.8375461101531985,4,6.504913438111544,6.397165346890688,2024-2025,bundesliga
thomas müller,Bayern Munich,4.421979056671262,4.09389933757484,4.421979056671262,35,13.633560847491026,7.82218885794282,2024-2025,bundesliga
maximilian mittelstädt,VfB Stuttgart,1.0721671869978309,5.543677728623152,1.0721671869978309,46,17.572674959897995,15.34994976595044,2024-2025,bundesliga
cristian gamboa,Bochum,0.3206220706924796,0.2358151003718376,0.3206220706924796,3,1.1285209581255913,0.5833059623837471,2024-2025,bundesliga
philipp lienhart,Freiburg,0.9363047620281576,0.6041158917360008,0.9363047620281576,6,10.226965971291063,9.211888525635004,2024-2025,bundesliga
felix passlack,Bochum,1.1471417490392923,3.757785826921463,1.1471417490392923,24,7.7228672206401825,4.872329683974385,2024-2025,bundesliga
jeffrey gouweleeuw,Augsburg,1.7506763683632016,2.641270950436592,0.9928996907547116,13,7.547286327928305,6.413223074749112,2024-2025,bundesliga
marius wolf,Augsburg,0.7761038243770599,3.165601091459393,0.7761038243770599,44,5.200451772660017,3.870687685906887,2024-2025,bundesliga
ellyes skhiri,Eintracht Frankfurt,1.5609660241752863,1.980588203296065,1.5609660241752863,21,15.424042753875256,14.27434642612934,2024-2025,bundesliga
ramy bensebaini,Borussia Dortmund,1.4501842698082328,3.950700536370277,1.4501842698082328,15,15.718302631750705,12.62585210427642,2024-2025,bundesliga
steve mounie,Augsburg,3.968957144767046,0.0555006191134452,3.968957144767046,2,4.06906108558178,0.3826819453388452,2024-2025,bundesliga
